rank,client_hash_id,content_hash_id,model_score,action,reason_code,confidence,impressions,clicks,avg_position,ctr
428,client_810019792c9b8efc,content_41d7d93c7a8eec67,0.7689905069338628,refresh_priority,weak_position,high,708.0,3.0,10.096077620885191,0.0042372881355932
429,client_1a8bf67cad4ee525,content_3526ea2ae9cb48ee,0.7689596439892434,refresh_priority,low_ctr,high,270.0,0.0,8.23831319143819,0.0
430,client_810019792c9b8efc,content_b08e3e1a1e2a04ef,0.76891580991564,refresh_priority,weak_position|low_ctr,high,1230.0,2.0,15.21148684881167,0.0016260162601626
431,client_23a62021009f63c4,content_3bd75088797faf0a,0.7687713151417014,refresh_priority,weak_position|low_ctr,high,477.0,1.0,12.084945425080026,0.0020964360587002
432,client_73cda7b4e4f265ea,content_247a848e0d2b8220,0.7687391220380962,refresh_priority,weak_position|low_ctr,high,835.0,0.0,10.907085788589852,0.0
433,client_73cda7b4e4f265ea,content_a60e160f6a7584e5,0.7687362043853356,refresh_priority,weak_position|low_ctr,high,1045.0,2.0,16.139926782037193,0.0019138755980861
434,client_9958f0a7ae1df715,content_04b93a60b87a2376,0.7687334034137431,refresh_priority,low_ctr,high,709.0,0.0,7.510620215940727,0.0
435,client_a80fca3f171ed1de,content_3e9ad3dcbb3ab85a,0.7686764781550878,refresh_priority,weak_position|low_ctr,high,1656.0,4.0,10.31548250328772,0.002415458937198
436,client_810019792c9b8efc,content_69a6e2d3ec0bbe2b,0.768602528034479,refresh_priority,weak_position|low_ctr,high,371.0,0.0,19.587567822092204,0.0
437,client_b10cb2997d0c7c86,content_9c6d9d57801f1eba,0.7685703940945882,refresh_priority,weak_position|low_ctr,high,917.0,0.0,12.456333999565636,0.0
438,client_a80fca3f171ed1de,content_783f7bf30f65acbb,0.7684469789942316,refresh_priority,weak_position|low_ctr,high,1473.0,3.0,12.081602408392836,0.0020366598778004
439,client_23a62021009f63c4,content_77bb3431a4d38422,0.7684082146471716,refresh_priority,weak_position|low_ctr,high,1726.0,4.0,31.380825589244058,0.0023174971031286
440,client_e547b89c05043229,content_1b4dcab3aa241fc4,0.7682336983346424,refresh_priority,weak_position|low_ctr,high,317.0,0.0,25.343559542309546,0.0
441,client_a80fca3f171ed1de,content_7277b8b1f32aa8d9,0.7682055936484772,refresh_priority,general_review,high,1236.0,4.0,6.87826924427671,0.0032362459546925
442,client_73cda7b4e4f265ea,content_defbb7f8af89bef2,0.7680749818018386,refresh_priority,weak_position|low_ctr,high,139.0,0.0,16.110908535908536,0.0
443,client_73cda7b4e4f265ea,content_79d6ec7204fbde89,0.7680532203834806,refresh_priority,weak_position|low_ctr,high,336.0,0.0,19.271423538335306,0.0
444,client_a80fca3f171ed1de,content_9c1a3c61132f9ba8,0.767757612664523,refresh_priority,weak_position|low_ctr,high,1593.0,3.0,19.226790617509614,0.0018832391713747
445,client_23a62021009f63c4,content_de5041edaa052eb9,0.7677386435086778,refresh_priority,weak_position|low_ctr,high,264.0,0.0,24.836155326155325,0.0
446,client_73cda7b4e4f265ea,content_7be2bebef8aaf008,0.7677233799612343,refresh_priority,low_ctr,high,985.0,1.0,6.992790056861397,0.0010152284263959
447,client_73cda7b4e4f265ea,content_ea7c485f791e3c4c,0.7674578013620176,refresh_priority,weak_position|low_ctr,high,1286.0,2.0,12.5512575504749,0.0015552099533437
448,client_810019792c9b8efc,content_e162f88b51825578,0.7674429146829198,refresh_priority,low_ctr,high,2626.0,2.0,8.66882312765608,0.0007616146230007
449,client_23a62021009f63c4,content_411db15dd1de7dfe,0.7673794583056687,refresh_priority,weak_position,high,258.0,1.0,29.375701177907057,0.003875968992248
450,client_73cda7b4e4f265ea,content_077dbb908381a8fb,0.7673776539791415,refresh_priority,low_ctr,high,2717.0,5.0,8.988889283677164,0.0018402649981597
451,client_e5c2aa26a8598242,content_35931fb6273e51b7,0.7673514310577709,refresh_priority,low_ctr,high,1764.0,2.0,8.891069873916111,0.0011337868480725
452,client_fef1a8f436438636,content_390f53ef3ac31dfd,0.7673278833964634,refresh_priority,weak_position|low_ctr,high,1039.0,0.0,10.573816618543306,0.0
453,client_23a62021009f63c4,content_dee5f4ca3a0beea7,0.7672917269062494,refresh_priority,weak_position|low_ctr,high,1065.0,2.0,13.401405221951563,0.0018779342723004
454,client_73cda7b4e4f265ea,content_74207eeb9ff0cb6e,0.7672744986262795,refresh_priority,low_ctr,high,1336.0,0.0,9.73566621512755,0.0
455,client_a22068e339bf95f5,content_d1aa0ae4d35d47e8,0.7672661498138916,refresh_priority,weak_position|low_ctr,high,2308.0,5.0,12.371111878981916,0.0021663778162911
456,client_73cda7b4e4f265ea,content_c05ce285a2118665,0.7672594160866917,refresh_priority,weak_position,high,292.0,1.0,49.467121050174455,0.0034246575342465
457,client_23a62021009f63c4,content_f34fc10e8aa156fc,0.7672279358350508,refresh_priority,weak_position|low_ctr,high,399.0,0.0,25.294313561994507,0.0
458,client_73cda7b4e4f265ea,content_c7e7ab350d4b4337,0.7672163820822239,refresh_priority,low_ctr,high,1986.0,1.0,7.525524142869127,0.0005035246727089
459,client_23a62021009f63c4,content_82b7569d015a86a2,0.7671576070550625,refresh_priority,low_ctr,high,883.0,0.0,6.028448985392013,0.0
460,client_73cda7b4e4f265ea,content_d67976d7ee7da888,0.7671187456090129,refresh_priority,weak_position|low_ctr,high,291.0,0.0,13.26441281030653,0.0
461,client_73cda7b4e4f265ea,content_03b55312a2b17afc,0.7670516475109479,refresh_priority,weak_position|low_ctr,high,447.0,0.0,47.45359541980015,0.0
462,client_810019792c9b8efc,content_bfac14e573606d69,0.766920168750248,refresh_priority,weak_position|low_ctr,high,367.0,0.0,33.247746648815486,0.0
463,client_73cda7b4e4f265ea,content_6455e567f7d58472,0.7668406047962774,refresh_priority,weak_position|low_ctr,high,654.0,0.0,49.780445205425394,0.0
464,client_23a62021009f63c4,content_2fba0215e46c8f5d,0.7668278456873175,refresh_priority,weak_position|low_ctr,high,1913.0,2.0,10.864671415851584,0.0010454783063251
465,client_73cda7b4e4f265ea,content_c71796f274fe51b9,0.7667878504702219,refresh_priority,weak_position|low_ctr,high,1200.0,0.0,13.005206829366868,0.0
466,client_73cda7b4e4f265ea,content_95f403a1bf66298e,0.7667199099803806,refresh_priority,weak_position|low_ctr,high,549.0,0.0,25.39883683565701,0.0
467,client_a80fca3f171ed1de,content_ce2974c38f855ee6,0.7665730743676029,refresh_priority,low_ctr,high,4191.0,5.0,4.984093416034988,0.0011930326890956
468,client_fef1a8f436438636,content_3ab3658d07c055ea,0.7665652726424518,refresh_priority,weak_position|low_ctr,high,889.0,0.0,12.277667760833628,0.0
469,client_fef1a8f436438636,content_ad3a7c1338be8413,0.7665140172479485,refresh_priority,weak_position|low_ctr,high,553.0,0.0,20.856477904993312,0.0
470,client_73cda7b4e4f265ea,content_c80215334a7ecd5b,0.7664228983483599,refresh_priority,low_ctr,high,689.0,1.0,9.729998201061893,0.0014513788098693
471,client_810019792c9b8efc,content_e3801d28a73a98de,0.7663014924882067,refresh_priority,low_ctr,high,2190.0,5.0,6.084820389071538,0.002283105022831
472,client_73cda7b4e4f265ea,content_1f680d8d88e72033,0.7662817496193521,refresh_priority,weak_position|low_ctr,high,1125.0,0.0,37.407911758148266,0.0
473,client_73cda7b4e4f265ea,content_1e6c96da925a2eea,0.766231358927391,refresh_priority,weak_position|low_ctr,high,1093.0,0.0,38.89788719637256,0.0
474,client_9958f0a7ae1df715,content_a690b61cb0e861ae,0.7661964589562346,refresh_priority,weak_position,high,629.0,2.0,10.23018346210907,0.0031796502384737
475,client_23a62021009f63c4,content_24007ac44b9d1661,0.7661398366473139,refresh_priority,weak_position|low_ctr,high,1280.0,0.0,45.100098591944175,0.0
476,client_810019792c9b8efc,content_e91879b375fbe151,0.7661108561204141,refresh_priority,weak_position|low_ctr,high,969.0,1.0,10.36206172754435,0.001031991744066
477,client_73cda7b4e4f265ea,content_7a424bda7ecf6e1c,0.766061332237764,refresh_priority,weak_position|low_ctr,high,1479.0,0.0,43.50450261961175,0.0
478,client_73cda7b4e4f265ea,content_2921259ecb9addf3,0.7658599989299101,refresh_priority,weak_position|low_ctr,high,139.0,0.0,17.28557239057239,0.0
479,client_73cda7b4e4f265ea,content_1cb551b2a93eaec4,0.7657646197778365,refresh_priority,weak_position|low_ctr,high,1177.0,2.0,18.64108025781683,0.0016992353440951
480,client_73cda7b4e4f265ea,content_0ddd3ff82520a43a,0.7657466783091618,refresh_priority,low_ctr,high,5989.0,3.0,5.254846016021573,0.0005009183503088
481,client_73cda7b4e4f265ea,content_fe29bbf82d8385c6,0.7657348894820104,refresh_priority,low_ctr,high,301.0,0.0,9.066705995617289,0.0
482,client_a80fca3f171ed1de,content_dcd1ce1b5caa40f9,0.7657326584557438,refresh_priority,weak_position,high,1240.0,4.0,14.417385733048064,0.0032258064516129
483,client_73cda7b4e4f265ea,content_c06d4c35875572e5,0.7657074868376801,refresh_priority,weak_position|low_ctr,high,1782.0,0.0,12.202375442578948,0.0
484,client_86ebc2f12c01f586,content_53670471a7581553,0.7656218552355096,refresh_priority,low_ctr,high,2187.0,1.0,2.117264779294462,0.0004572473708276
485,client_73cda7b4e4f265ea,content_5762ebb09c7376f9,0.7656082799169762,refresh_priority,weak_position|low_ctr,high,274.0,0.0,22.40071863284338,0.0
486,client_810019792c9b8efc,content_9666fb1bfea27a00,0.7655974610409975,refresh_priority,weak_position|low_ctr,high,388.0,0.0,48.22623447911636,0.0
487,client_73cda7b4e4f265ea,content_670294bb13964ccb,0.7654098634831827,refresh_priority,weak_position|low_ctr,high,736.0,0.0,19.53853551166965,0.0
488,client_810019792c9b8efc,content_5c93a80f8696511f,0.7653949061227319,refresh_priority,weak_position,high,349.0,1.0,27.49410445694656,0.0028653295128939
489,client_73cda7b4e4f265ea,content_02e696327fc255d0,0.7653920843027366,refresh_priority,low_ctr,high,4833.0,2.0,9.43353247190212,0.0004138216428719
490,client_9958f0a7ae1df715,content_1b3e9ddcb50a52c8,0.7653891833943711,refresh_priority,weak_position|low_ctr,high,98.0,0.0,18.5675505050505,0.0
491,client_23a62021009f63c4,content_582a32591b0aabb9,0.7650637302854738,refresh_priority,weak_position|low_ctr,high,1423.0,2.0,24.259627921485095,0.0014054813773717
492,client_23a62021009f63c4,content_a7439490bab4a805,0.765019614831022,refresh_priority,weak_position|low_ctr,high,306.0,0.0,22.428587384837385,0.0
493,client_62f4a7e64f5e0096,content_6a3c5904987e0870,0.7649702858272679,refresh_priority,low_ctr,high,1475.0,1.0,2.129454920549983,0.0006779661016949
494,client_9958f0a7ae1df715,content_94ff3788be714c62,0.7648853105653837,refresh_priority,weak_position|low_ctr,high,166.0,0.0,72.6342857142857,0.0
495,client_86ebc2f12c01f586,content_36049e0dfafdfc1f,0.764859848805878,refresh_priority,low_ctr,high,724.0,0.0,7.492726212983856,0.0
496,client_73cda7b4e4f265ea,content_ca21ed88c34cc7a9,0.7648248378726192,refresh_priority,low_ctr,high,3903.0,7.0,8.656803832383446,0.0017934921854983
497,client_73cda7b4e4f265ea,content_5c00bee96890c06d,0.7648236143495349,refresh_priority,weak_position|low_ctr,high,274.0,0.0,42.48902218152219,0.0
498,client_810019792c9b8efc,content_25d96267eb816f27,0.7647015725075481,refresh_priority,low_ctr,high,203.0,0.0,8.796581289081292,0.0
499,client_9958f0a7ae1df715,content_aea7898a8aa3d31d,0.7646926611682492,refresh_priority,weak_position|low_ctr,high,110.0,0.0,43.98930041152263,0.0
500,client_23a62021009f63c4,content_dd18adfdbbde83ce,0.7646814820330288,refresh_priority,low_ctr,high,928.0,2.0,9.663164430131696,0.0021551724137931
501,client_73cda7b4e4f265ea,content_4042c5e3dde06766,0.7645650566824488,refresh_priority,weak_position|low_ctr,high,271.0,0.0,51.74469226425749,0.0
502,client_73cda7b4e4f265ea,content_77ec7e6a8b0085c2,0.7645585798253753,refresh_priority,low_ctr,high,3112.0,3.0,8.673514811362342,0.0009640102827763
503,client_62f4a7e64f5e0096,content_76e6ff25ab6c4636,0.7645516493776767,refresh_priority,low_ctr,high,1224.0,1.0,2.154442326563583,0.0008169934640522
504,client_23a62021009f63c4,content_814dd5589bc1a786,0.7644486149470008,refresh_priority,weak_position,high,1185.0,4.0,11.991071463791332,0.0033755274261603
505,client_a80fca3f171ed1de,content_0d85ebd6329e6a69,0.7644060222078669,refresh_priority,low_ctr,high,4686.0,5.0,7.705921176941687,0.0010670081092616
506,client_73cda7b4e4f265ea,content_b91b7f494a3ff6f1,0.7644035416594047,refresh_priority,weak_position|low_ctr,high,1882.0,0.0,14.367260907326129,0.0
507,client_23a62021009f63c4,content_7692b4b1ac62ada8,0.7643817613160379,refresh_priority,weak_position|low_ctr,high,444.0,0.0,19.96673189275583,0.0
508,client_73cda7b4e4f265ea,content_8bd60dd317fe54fd,0.7641538466742605,refresh_priority,weak_position|low_ctr,high,206.0,0.0,15.024392109500806,0.0
509,client_23a62021009f63c4,content_25e8ee1da3718617,0.7640877024945687,refresh_priority,weak_position|low_ctr,high,402.0,0.0,23.263766891409432,0.0
510,client_62f4a7e64f5e0096,content_ee4c34ff5d2603fb,0.7640219488705723,refresh_priority,low_ctr,high,1145.0,1.0,1.5460786923059502,0.0008733624454148
511,client_20259bd6705d81d4,content_a49e60cd53e68874,0.763957279974425,refresh_priority,weak_position|low_ctr,high,714.0,1.0,13.619957885849905,0.0014005602240896
512,client_73cda7b4e4f265ea,content_7af32ba722f277eb,0.7638727171194233,refresh_priority,weak_position|low_ctr,high,1963.0,0.0,10.711745496590725,0.0
513,client_86ebc2f12c01f586,content_59ee061f9e4f3104,0.763838529735558,refresh_priority,low_ctr,high,2442.0,1.0,2.5332164258638783,0.0004095004095004
514,client_73cda7b4e4f265ea,content_14bfdeb7129860e2,0.763819402792627,refresh_priority,weak_position|low_ctr,high,3863.0,3.0,12.2403746206781,0.0007765984985762
515,client_62f4a7e64f5e0096,content_dc1562dabe400b7a,0.7637810588007119,refresh_priority,low_ctr,high,861.0,1.0,1.5769911573299211,0.0011614401858304
516,client_62f4a7e64f5e0096,content_7d9e9e09fc101002,0.7637810588007119,refresh_priority,low_ctr,high,1031.0,1.0,1.7995608920386108,0.0009699321047526
517,client_62f4a7e64f5e0096,content_941d7428428f205f,0.7637810588007119,refresh_priority,low_ctr,high,935.0,1.0,1.8242943520357195,0.0010695187165775
518,client_1a8bf67cad4ee525,content_d90650fda8f41034,0.7637628343814806,refresh_priority,low_ctr,high,1926.0,2.0,6.593662770125571,0.0010384215991692
519,client_e5c2aa26a8598242,content_354f23cd1191133f,0.7636439886668975,refresh_priority,weak_position|low_ctr,high,3318.0,3.0,10.907062847640267,0.0009041591320072
520,client_62f4a7e64f5e0096,content_4b4d1473ed513c82,0.7636271660087999,refresh_priority,low_ctr,high,925.0,1.0,2.2076872224656205,0.001081081081081
521,client_62f4a7e64f5e0096,content_6ee816e0507411b4,0.7636271660087999,refresh_priority,low_ctr,high,871.0,1.0,2.0141350749090368,0.0011481056257175
522,client_73cda7b4e4f265ea,content_351b2a46bfa72b93,0.7636018840420412,refresh_priority,weak_position|low_ctr,high,4348.0,0.0,12.6458553797084,0.0
523,client_73cda7b4e4f265ea,content_15f28c3c32e77516,0.7635651034469154,refresh_priority,weak_position|low_ctr,high,423.0,0.0,26.412985231749083,0.0
524,client_73cda7b4e4f265ea,content_6b8322b0934d4b00,0.7635595576728029,refresh_priority,weak_position|low_ctr,high,1821.0,3.0,10.39658354068728,0.0016474464579901
525,client_810019792c9b8efc,content_fc3f214df795bce6,0.7634374220781475,refresh_priority,general_review,high,950.0,3.0,4.862140927722061,0.0031578947368421
526,client_810019792c9b8efc,content_54f00d9fbc62b900,0.7634276352370474,refresh_priority,low_ctr,high,260.0,0.0,7.221927748177748,0.0
527,client_a80fca3f171ed1de,content_76835633095c2752,0.7634174668722117,refresh_priority,low_ctr,high,2111.0,4.0,6.4827813827875485,0.0018948365703458
528,client_b10cb2997d0c7c86,content_d9a1453b58e324ff,0.7634109880641774,refresh_priority,weak_position|low_ctr,high,167.0,0.0,10.462323898323898,0.0
529,client_62f4a7e64f5e0096,content_062566456e647d17,0.7633992955033031,refresh_priority,low_ctr,high,885.0,1.0,2.220982514603298,0.0011299435028248
530,client_62f4a7e64f5e0096,content_d451832168e59384,0.7633965099157862,refresh_priority,low_ctr,high,807.0,1.0,1.4096829041406675,0.0012391573729863
531,client_23a62021009f63c4,content_b3e7ea3fadbba78e,0.7633196324273082,refresh_priority,weak_position,high,753.0,2.0,25.416861790280457,0.0026560424966799
532,client_9958f0a7ae1df715,content_96fe7476fada560c,0.7631817459378497,refresh_priority,weak_position|low_ctr,high,263.0,0.0,63.194976364631536,0.0
533,client_23a62021009f63c4,content_e9a2283af0a9fb2d,0.7631697495187633,refresh_priority,weak_position|low_ctr,high,1290.0,3.0,33.97860076265375,0.0023255813953488
534,client_9958f0a7ae1df715,content_b3c66cba8f514a39,0.7631526873042781,refresh_priority,weak_position|low_ctr,high,94.0,0.0,44.322222222222216,0.0
535,client_86ebc2f12c01f586,content_4a12b31ae4a05aec,0.7631111465083578,refresh_priority,low_ctr,high,1513.0,1.0,2.387481503668665,0.0006609385327164
536,client_810019792c9b8efc,content_4ec78aa77f39a658,0.7630981707105657,refresh_priority,weak_position,high,1299.0,4.0,10.737767698384795,0.0030792917628945
537,client_23a62021009f63c4,content_7b5beb36f1851d81,0.7630704606508165,refresh_priority,weak_position|low_ctr,high,551.0,0.0,10.20428599011886,0.0
538,client_810019792c9b8efc,content_c90b0e558b8e7bc4,0.7629611700167752,refresh_priority,general_review,high,508.0,2.0,9.246696441430425,0.0039370078740157
539,client_62f4a7e64f5e0096,content_4f295c125fb6e9f2,0.7629451570809009,refresh_priority,low_ctr,high,788.0,1.0,1.5296166215857063,0.0012690355329949
540,client_810019792c9b8efc,content_1afabe4a172b3642,0.762928328929279,refresh_priority,weak_position|low_ctr,high,528.0,1.0,18.93055945889997,0.0018939393939393
541,client_62f4a7e64f5e0096,content_250bded70cab53e4,0.7629149687933433,refresh_priority,low_ctr,high,855.0,1.0,2.0272109957841358,0.0011695906432748
542,client_73cda7b4e4f265ea,content_e839b6a62c46a549,0.7628227426064816,refresh_priority,weak_position|low_ctr,high,841.0,0.0,18.078392716032457,0.0
543,client_810019792c9b8efc,content_a97377b3c9da3553,0.7626098515167954,refresh_priority,weak_position|low_ctr,high,2120.0,2.0,33.59185315258234,0.000943396226415
544,client_23a62021009f63c4,content_70d5f69eebe38a9d,0.7625803349837251,refresh_priority,weak_position|low_ctr,high,222.0,0.0,16.322858345358345,0.0
545,client_23a62021009f63c4,content_85720ef21b600e43,0.7625525532522058,refresh_priority,weak_position|low_ctr,high,1162.0,0.0,19.226813235040176,0.0
546,client_810019792c9b8efc,content_d778fdeaf416f05a,0.7625343365490849,refresh_priority,weak_position|low_ctr,high,558.0,1.0,37.73425522940917,0.0017921146953405
547,client_62f4a7e64f5e0096,content_39b28a5a8d7a3e11,0.7623838561135983,refresh_priority,low_ctr,high,659.0,1.0,1.789285368140623,0.0015174506828528
548,client_62f4a7e64f5e0096,content_fe0e06cec565686d,0.7623838561135983,refresh_priority,low_ctr,high,664.0,1.0,1.7175160956725857,0.0015060240963855
549,client_62f4a7e64f5e0096,content_c34548dfcb439277,0.7623838561135983,refresh_priority,low_ctr,high,722.0,1.0,1.8065087672723428,0.0013850415512465
550,client_62f4a7e64f5e0096,content_0efd9334b060b006,0.7623838561135983,refresh_priority,low_ctr,high,679.0,1.0,1.6260875117989808,0.0014727540500736
551,client_73cda7b4e4f265ea,content_4f589938aa350f30,0.7623014325950682,refresh_priority,low_ctr,high,6126.0,2.0,9.32727663255824,0.0003264773098269
552,client_9958f0a7ae1df715,content_0f3935162546a965,0.7622736572549496,refresh_priority,low_ctr,high,1503.0,1.0,8.650828903976766,0.0006653359946773
553,client_b10cb2997d0c7c86,content_259e5b21f1b829dd,0.7622585839962237,refresh_priority,weak_position|low_ctr,high,395.0,0.0,64.02903349213197,0.0
554,client_20259bd6705d81d4,content_481e789942fbf65e,0.762131445055424,refresh_priority,weak_position|low_ctr,high,211.0,0.0,18.83279183779184,0.0
555,client_23a62021009f63c4,content_a0a61253e01f0a2d,0.7620989298328542,refresh_priority,weak_position|low_ctr,high,2176.0,3.0,30.46414374669332,0.0013786764705882
556,client_23a62021009f63c4,content_ca30766342fc7b3e,0.7620972629831092,refresh_priority,weak_position|low_ctr,high,1729.0,3.0,19.3017579245489,0.0017351069982648
557,client_62f4a7e64f5e0096,content_e5f639a30987b557,0.7620389897528852,refresh_priority,low_ctr,high,1051.0,1.0,2.378777714159325,0.0009514747859181
558,client_a80fca3f171ed1de,content_acc98771fbf23545,0.7620358369677355,refresh_priority,low_ctr,high,18691.0,3.0,6.076648425038963,0.0001605050559092
559,client_fef1a8f436438636,content_7a2580f2c8c81fde,0.7620352663349315,refresh_priority,weak_position,high,520.0,2.0,14.855400505087438,0.0038461538461538
560,client_62f4a7e64f5e0096,content_bf53f8fb69457a9c,0.7619941426582216,refresh_priority,low_ctr,high,1585.0,2.0,1.6090429286164531,0.0012618296529968
561,client_fef1a8f436438636,content_a91def0704b049f9,0.7619862589291357,refresh_priority,weak_position|low_ctr,high,1013.0,1.0,13.267239518227743,0.0009871668311944
562,client_9958f0a7ae1df715,content_74951a4336050a17,0.7619401953646694,refresh_priority,weak_position|low_ctr,high,789.0,1.0,13.735382861583435,0.0012674271229404
563,client_62f4a7e64f5e0096,content_e17e57a5477359a3,0.7619023149911552,refresh_priority,low_ctr,high,756.0,1.0,2.08089946574553,0.0013227513227513
564,client_62f4a7e64f5e0096,content_7577d555c5d56a85,0.7619023149911552,refresh_priority,low_ctr,high,719.0,1.0,2.016377065818429,0.0013908205841446
565,client_62f4a7e64f5e0096,content_720d6e30be73982c,0.7618872972339091,refresh_priority,low_ctr,high,657.0,1.0,1.49093874631837,0.0015220700152207
566,client_fef1a8f436438636,content_accaf3e26ce501cc,0.7618717665404353,refresh_priority,low_ctr,high,974.0,1.0,9.399418535428389,0.0010266940451745
567,client_62f4a7e64f5e0096,content_8f440dda64e2a799,0.7618535289432383,refresh_priority,low_ctr,high,1075.0,1.0,2.311873763497586,0.0009302325581395
568,client_73cda7b4e4f265ea,content_c24dc1a3efba513f,0.7618454781198337,refresh_priority,weak_position|low_ctr,high,2102.0,1.0,14.059449887045483,0.000475737392959
569,client_23a62021009f63c4,content_096a16064d4b1620,0.761832692645133,refresh_priority,weak_position,high,684.0,2.0,13.541844797688467,0.0029239766081871
570,client_810019792c9b8efc,content_e4fcdd874a5bcf3f,0.7617688776268114,refresh_priority,low_ctr,high,3603.0,6.0,7.345035746252688,0.0016652789342214
571,client_810019792c9b8efc,content_ca51e1ff01a9684f,0.7616978989655006,refresh_priority,low_ctr,high,775.0,2.0,8.61465657421834,0.0025806451612903
572,client_73cda7b4e4f265ea,content_ea0ebc1304dc8444,0.7616838410482766,refresh_priority,low_ctr,high,861.0,1.0,8.916700618100837,0.0011614401858304
573,client_73cda7b4e4f265ea,content_fc1550c90607eae6,0.7616743799701606,refresh_priority,weak_position|low_ctr,high,723.0,1.0,10.821032654769583,0.0013831258644536
574,client_a80fca3f171ed1de,content_7dffd64dc87f92c4,0.7616463612210234,refresh_priority,weak_position|low_ctr,high,649.0,1.0,13.768375263556418,0.0015408320493066
575,client_73cda7b4e4f265ea,content_cb4af56755d8870b,0.7615475958659232,refresh_priority,weak_position,high,1062.0,3.0,65.7101542377566,0.0028248587570621
576,client_23a62021009f63c4,content_b8d8a86e2c36a675,0.7614967729848684,refresh_priority,low_ctr,high,806.0,1.0,8.848054897173311,0.0012406947890818
577,client_62f4a7e64f5e0096,content_d0ad7ff3a79b6f9b,0.7614179563147375,refresh_priority,low_ctr,high,945.0,1.0,2.5598319495266746,0.001058201058201
578,client_73cda7b4e4f265ea,content_9eb7272867890ecb,0.76139633002659,refresh_priority,weak_position|low_ctr,high,144.0,0.0,32.80378089343606,0.0
579,client_23a62021009f63c4,content_5719c85d70028f8b,0.7612925362630344,refresh_priority,weak_position|low_ctr,high,1345.0,1.0,23.01645287253503,0.0007434944237918
580,client_62f4a7e64f5e0096,content_be14d680a254394e,0.7612321604531234,refresh_priority,low_ctr,high,1526.0,2.0,1.5022907278486373,0.001310615989515
581,client_62f4a7e64f5e0096,content_4b727b6422a306a5,0.7612321604531234,refresh_priority,low_ctr,high,1512.0,2.0,1.2900743744792016,0.0013227513227513
582,client_157ffe4d4a595515,content_a52d0bb6e98bbef4,0.7611924800309098,refresh_priority,low_ctr,high,179.0,0.0,8.198647186147188,0.0
583,client_23a62021009f63c4,content_5641994617569b14,0.7611841840662212,refresh_priority,low_ctr,high,749.0,1.0,9.880323136672446,0.0013351134846461
584,client_fef1a8f436438636,content_4301f172c4d8e507,0.7611269193059141,refresh_priority,low_ctr,high,3970.0,3.0,7.72107309260595,0.0007556675062972
585,client_9958f0a7ae1df715,content_98193fbb14c3722f,0.761098511966961,refresh_priority,weak_position|low_ctr,high,262.0,0.0,64.99229838488459,0.0
586,client_c182d11e4862a37d,content_3afdcaa0cf9461be,0.7610980158714933,refresh_priority,low_ctr,high,1885.0,0.0,8.915313167417493,0.0
587,client_9958f0a7ae1df715,content_5b619639be88dea7,0.7610821746492977,refresh_priority,low_visibility_monitor_only,high,78.0,0.0,13.876736111111114,0.0
588,client_62f4a7e64f5e0096,content_e0ed7e45dd36727d,0.7610782676612113,refresh_priority,low_ctr,high,1376.0,2.0,2.051337421834704,0.001453488372093
589,client_73cda7b4e4f265ea,content_db9fee50d56d8f1e,0.761031398998235,refresh_priority,weak_position|low_ctr,high,908.0,1.0,20.902728908235297,0.001101321585903
590,client_62f4a7e64f5e0096,content_0db7ba451554d994,0.7610176272234275,refresh_priority,low_ctr,high,785.0,1.0,2.301711007991257,0.0012738853503184
591,client_86ebc2f12c01f586,content_e7ad746dd178c245,0.7609626447980198,refresh_priority,low_ctr,high,3728.0,3.0,2.0041160244880247,0.0008047210300429
592,client_73cda7b4e4f265ea,content_b439daad48ff9f4c,0.7609595515256545,refresh_priority,weak_position|low_ctr,high,529.0,1.0,12.040788756426862,0.0018903591682419
593,client_62f4a7e64f5e0096,content_644740aacbc172b3,0.7609162196372239,refresh_priority,low_ctr,high,636.0,1.0,1.8699159693377216,0.0015723270440251
594,client_810019792c9b8efc,content_b78f2deb304fca5a,0.7609033843605273,refresh_priority,low_ctr,high,139.0,0.0,6.771534820824882,0.0
595,client_b10cb2997d0c7c86,content_54628b4c17257b0f,0.7608431868655434,refresh_priority,low_ctr,high,2724.0,4.0,7.979877007186953,0.0014684287812041
596,client_a80fca3f171ed1de,content_fa2baefd232a3d1a,0.7607992169280902,refresh_priority,general_review,high,790.0,3.0,5.517049930572664,0.0037974683544303
597,client_9958f0a7ae1df715,content_da74c130c656e16c,0.7607051565231067,refresh_priority,low_visibility_monitor_only,high,66.0,0.0,55.75972222222222,0.0
598,client_86ebc2f12c01f586,content_3a85ad855d084bf2,0.7606871818492666,refresh_priority,low_ctr,high,632.0,1.0,2.08010682300156,0.0015822784810126
599,client_62f4a7e64f5e0096,content_afaa22fadf2b535d,0.7606417870657716,refresh_priority,low_ctr,high,713.0,1.0,2.383944231123684,0.0014025245441795
600,client_62f4a7e64f5e0096,content_1ab7f68c9e6185d9,0.7606417870657716,refresh_priority,low_ctr,high,756.0,1.0,2.354288562523964,0.0013227513227513
601,client_62f4a7e64f5e0096,content_194f90f7dc2aa859,0.7605875805348334,refresh_priority,low_ctr,high,656.0,1.0,2.266433170641055,0.0015243902439024
602,client_73cda7b4e4f265ea,content_322ba41d398350af,0.7605448690792128,refresh_priority,low_ctr,high,1336.0,1.0,8.008425966751041,0.0007485029940119
